Record_ID,Customer_Name,City,State,Region,Category,Sub_Category,Transaction_Date,Quantity,Unit_Price,Discount,Revenue,Profit,Rating,Status
INS1402,Isaiah Miles,New Stephen,Nevada,East,D,Type3,2025-10-30,14,168.67,0.06,7345.47,421.87,1.8,Cancelled
INS1403,Amy Figueroa,North Kevinton,Georgia,West,C,Type1,2025-11-18,2,477.5,0.06,9914.05,4845.01,1.2,Cancelled
INS1404,Brandon Mcdaniel,North Juliafurt,Indiana,East,A,Type1,2025-05-27,10,671.26,0.26,1324.6,3024.86,3.9,Completed
INS1405,Michelle Taylor,Russellville,Ohio,South,D,Type2,2025-01-09,1,154.37,0.12,2381.52,3598.08,1.2,Pending
INS1406,Andrea Garrett,South Benjaminside,Illinois,North,D,Type2,2024-11-24,13,23.81,0.25,9799.52,2894.58,1.2,Completed
INS1407,Daniel Lawson,North Tracy,Kansas,North,C,Type3,2024-03-24,2,943.58,0.11,2363.28,1911.37,1.0,Cancelled
INS1408,Karen Crosby,Allenstad,Tennessee,East,B,Type2,2023-11-28,5,782.94,0.02,6248.78,1418.49,1.0,Completed
INS1409,Jordan Mendez,Randallburgh,Virginia,East,D,Type3,2023-08-21,2,784.39,0.04,6710.73,1042.99,3.7,Completed
INS1410,Jennifer Simmons,Lake Rhonda,Rhode Island,East,A,Type3,2023-10-07,1,921.32,0.01,8111.29,3849.06,3.0,Pending
INS1411,Caleb Small,New Elizabethberg,Indiana,West,C,Type3,2026-04-15,13,582.34,0.08,3707.55,770.23,3.7,Cancelled
INS1412,Eric Miller,North Nathanielton,Tennessee,West,A,Type3,2026-02-20,18,645.14,0.16,1390.95,4203.6,1.9,Completed
INS1413,Anthony Hernandez,West Amyhaven,Wisconsin,West,B,Type3,2025-06-13,8,216.89,0.07,569.51,3659.02,3.9,Pending
INS1414,Pamela Williams,Port Luisview,South Dakota,North,A,Type3,2025-06-17,1,475.68,0.17,976.29,1742.81,2.2,Completed
INS1415,Victor Williams,North Bryan,Hawaii,West,D,Type1,2024-01-26,9,166.02,0.09,5640.07,3029.08,3.0,Pending
INS1416,Kathryn Reed,Port Jenna,Pennsylvania,South,A,Type3,2025-05-13,6,107.86,0.15,3702.62,,4.4,Pending
INS1417,Paul Pierce,Port Eric,South Dakota,East,A,Type1,2025-10-26,19,262.77,0.09,8269.31,-407.9,1.3,Pending
INS1418,Robert Yoder,Melissatown,Ohio,North,D,Type3,2026-04-09,8,464.92,0.18,4119.6,989.48,4.4,Completed
INS1419,Daniel Walker,North Jamesmouth,West Virginia,West,B,Type2,2024-05-20,8,641.86,0.19,5251.78,4838.15,2.3,Completed
INS1420,Kathy Carlson,Lisastad,New York,East,B,Type3,2025-03-17,19,509.28,0.26,9508.28,1734.37,2.0,Pending
INS1421,Stephanie Frazier,South Cindytown,Montana,North,D,Type3,2023-08-21,17,895.51,0.25,5368.05,3332.73,4.4,Pending
INS1422,Jennifer Lopez,Elliotthaven,Wyoming,North,A,Type1,2024-07-05,19,333.57,0.17,7985.79,502.92,3.8,Cancelled
INS1423,Isaac Buchanan,West Perryborough,North Dakota,South,B,Type3,2023-10-30,7,848.34,0.12,7651.79,1534.3,2.2,Pending
INS1424,Timothy Hansen,Phamstad,Illinois,North,D,Type2,2026-02-18,8,441.36,0.06,2629.05,3916.45,3.8,Completed
INS1425,Tanya Jordan,Andrewborough,Virginia,East,B,Type3,2025-11-30,19,146.65,0.19,5433.85,2070.55,4.6,Pending
INS1426,David Pearson,North Dakota,West Virginia,North,A,Type3,2025-09-19,2,867.18,0.16,1572.72,4445.48,4.5,Pending
INS1427,David Mcdonald,Gregoryfort,New Jersey,West,C,Type1,2025-06-23,8,494.41,0.01,2393.43,-406.64,4.2,Completed
INS1428,Jacob Williams,Carterside,Florida,South,D,Type3,2023-11-02,14,148.63,0.01,9636.31,2514.22,5.0,Completed
INS1429,Diane Johnson,East Christopherport,Missouri,South,D,Type1,2023-06-18,2,196.28,0.05,1758.91,3923.12,1.7,Cancelled
INS1430,Robert Cantrell,Philipchester,Texas,West,B,Type1,2025-12-30,18,81.46,0.22,9614.31,1736.44,4.0,Cancelled
INS1431,Nicholas Chang,South Shelley,Florida,East,D,Type2,2023-09-17,16,647.78,0.26,7050.91,,2.2,Cancelled
INS1432,Miguel Haas,Santiagobury,Connecticut,South,A,Type2,2026-03-01,8,369.52,0.01,8667.98,872.59,4.7,Cancelled
INS1433,Mary Robinson,Devonshire,Iowa,South,D,Type1,2025-03-18,18,966.75,0.25,2217.1,1526.14,1.3,Pending
INS1434,Luke Farmer,Hillhaven,North Dakota,East,B,Type2,2025-07-25,7,543.05,0.14,3925.78,3578.88,3.7,Completed
INS1435,Tina Patel,,Kansas,West,D,Type3,2024-11-19,10,252.99,0.12,8382.51,481.29,1.8,Completed
INS1436,Tracey Brown,North Randy,Iowa,East,B,Type2,2024-12-08,19,593.01,0.16,7878.42,2732.43,5.0,Completed
INS1437,Edward Bennett,East Craigborough,Virginia,East,B,Type2,2026-01-21,10,976.94,0.28,7192.7,-378.56,3.1,Completed
INS1438,Katherine Hall,West Ashlee,Wisconsin,East,C,Type3,2025-08-24,16,32.9,0.17,3046.72,53.37,3.1,Pending
INS1439,Dawn Lewis,Port Stacyborough,Connecticut,West,C,Type3,2026-03-12,13,178.14,0.03,4780.34,670.95,3.1,Pending
INS1440,Amber Thompson,Sheilabury,Delaware,North,D,Type1,2025-04-22,5,928.87,0.14,4761.9,,4.0,Completed
INS1441,Angela Sims,Moorechester,Hawaii,South,D,Type1,2023-08-16,17,34.31,0.29,9463.04,3724.44,4.9,Completed
INS1442,Connie Anderson,West Debbiefort,New Mexico,North,D,Type2,2024-08-13,11,963.71,0.05,6505.87,229.86,4.8,Pending
INS1443,Amy Ellis,Chasehaven,Iowa,South,B,Type3,2025-12-13,1,631.55,0.14,3488.36,2677.61,1.9,Completed
INS1444,Diane Sullivan,Kimberlybury,Utah,East,B,Type2,2023-11-15,13,239.36,0.21,5171.59,3455.81,3.2,Completed
INS1445,Jennifer Willis,Port Scott,Hawaii,West,C,Type3,2025-10-27,1,98.79,0.11,8885.25,4161.42,3.2,Pending
INS1446,Jason Johnson,Meredithmouth,Montana,West,B,Type3,2024-06-18,7,113.09,0.23,7245.78,819.89,1.5,Cancelled
INS1447,Scott Arellano,Lucasmouth,Louisiana,South,B,Type1,2024-10-11,6,839.37,0.06,6132.45,258.7,3.8,Cancelled
INS1448,Darren Sampson,Cherylville,Alaska,West,A,Type2,2025-04-03,13,823.22,0.03,5452.5,2896.06,4.0,Completed
INS1449,Kelly Warner,Russellton,Kansas,East,C,Type1,2024-09-28,14,835.53,,5119.02,1516.78,4.5,Completed
INS1450,Michael Blake,North Gregorystad,Oregon,East,D,Type3,2023-07-23,8,961.04,0.26,4587.22,2917.47,3.9,Cancelled
INS1451,Ethan Carpenter,Welchfort,New York,North,B,Type1,2023-08-01,3,396.69,0.21,8920.19,852.19,1.5,Pending
INS1452,Trevor Burns Jr.,West James,Iowa,North,B,Type1,2024-01-29,5,916.68,0.29,482.47,786.24,4.7,Pending
INS1453,Bethany Johnson,Aaronfort,Wyoming,South,B,Type2,2025-05-11,16,169.89,0.1,3105.27,3697.73,1.8,Pending
INS1454,Katherine White,South Andrew,Utah,North,B,Type3,2025-08-07,12,939.81,0.15,7119.35,1049.84,3.4,Completed
INS1455,Tim Thomas,Gonzalezhaven,Louisiana,East,B,Type1,2024-04-15,8,251.21,0.13,8774.07,4742.83,3.6,Completed
INS1456,Jeffrey Perez,Wattsview,West Virginia,South,B,Type1,2023-08-15,4,413.93,0.15,9686.76,3555.7,1.6,Cancelled
INS1457,Mrs. Jennifer Watson DDS,East Angelica,West Virginia,East,B,Type1,2024-09-15,17,520.2,0.04,9518.82,4705.94,2.4,Cancelled
INS1458,Benjamin Barnes,Amyview,Ohio,South,A,Type2,2023-11-09,5,805.15,0.06,3821.85,3033.43,2.2,Pending
INS1459,Jared Guerrero,New Lindsey,Texas,East,B,Type3,2025-10-19,10,395.39,0.15,8769.92,3804.43,3.8,Pending
INS1460,Jose Haley,Ashleymouth,Colorado,East,C,Type1,2023-09-10,4,348.14,0.29,5529.08,1625.56,3.5,Cancelled
INS1461,Joseph Benson,Lake William,Connecticut,South,B,Type3,2026-02-24,7,982.95,0.28,3776.85,4957.28,2.7,Completed
INS1462,Alyssa Allen,East Georgestad,Alabama,East,B,Type2,2025-08-07,2,83.84,0.03,9074.89,975.85,1.7,Pending
INS1463,Evan Miller,Schmittview,Vermont,West,B,Type1,2025-11-25,9,35.33,0.17,6116.83,-32.23,4.0,Completed
INS1464,Mark Maxwell,East Leonard,Louisiana,South,C,Type3,2023-05-30,19,66.13,0.19,7716.05,4299.49,4.8,Cancelled
INS1465,Ricardo Reed,North Adrian,West Virginia,West,A,Type2,2025-07-08,7,915.05,0.19,2591.63,2556.55,3.3,Pending
INS1466,Donald Taylor,Atkinsburgh,Ohio,North,D,Type2,2025-01-23,2,240.46,0.19,4018.7,1755.33,4.6,Completed
INS1467,Patrick Blake,Kristimouth,California,West,B,Type1,2024-01-30,1,53.26,0.02,582.08,1246.47,4.2,Pending
INS1468,Wesley Daniels,Lewismouth,Oregon,North,D,Type3,2026-02-18,10,731.48,0.15,1358.73,4768.2,4.8,Cancelled
INS1469,Crystal Carter,Holmesshire,Wisconsin,South,A,Type2,2025-08-19,18,644.03,0.0,6530.07,4549.97,2.4,Pending
INS1470,Daniel Brown,Jodyshire,Delaware,East,C,Type2,2025-01-06,6,793.83,0.28,2295.81,4268.57,3.5,Completed
INS1471,Cristian Martin,Smithberg,North Dakota,West,A,Type3,2023-06-02,17,528.48,0.01,4214.23,3019.79,1.9,Completed
INS1472,Michael Perkins,Mcclureton,Wyoming,East,A,Type1,2026-04-04,14,185.38,0.23,4181.68,778.26,4.0,Completed
INS1473,Kimberly King,Ralphview,Maryland,North,C,Type3,2025-12-31,17,297.7,0.07,7699.78,4243.27,4.9,Cancelled
INS1474,Cameron Taylor,East Sheila,Florida,South,C,Type2,2023-11-07,15,70.58,0.18,5713.5,4495.36,2.3,Pending
INS1475,Sara Carr,Taylorchester,Idaho,East,A,Type3,2024-12-16,8,706.81,0.14,6806.56,1300.27,1.3,Pending
INS1476,Rebecca Koch,Dickersonborough,Wyoming,North,B,Type2,2024-08-14,17,651.19,0.16,1305.36,2989.8,4.9,Cancelled
INS1477,Susan Ross,Michaelaland,Maine,West,C,Type1,2025-06-01,19,683.81,0.18,6106.55,-496.19,1.1,Completed
INS1478,Karen Wells,West Christina,North Dakota,East,C,Type1,2025-01-31,5,977.87,0.29,6220.64,3819.64,2.5,Cancelled
INS1479,Heather Escobar,West Destinyport,Delaware,North,B,Type1,2024-04-27,19,69.6,0.23,5377.49,3441.21,3.2,Pending
INS1480,Joseph Willis,North Janicetown,Texas,East,B,Type1,2023-06-06,6,74.43,0.24,1101.71,597.3,4.1,Pending
INS1481,Daniel Spencer,Medinaview,Indiana,North,B,Type3,2026-04-07,1,741.0,0.27,7736.28,844.4,1.9,Pending
INS1482,Joseph James,Joshuafort,Illinois,East,C,Type2,2024-01-25,8,973.03,0.27,5491.01,2131.03,1.2,Completed
INS1483,Lauren Short,South Julieborough,Rhode Island,South,C,Type1,2023-10-18,1,547.29,0.26,5467.06,3123.52,3.8,Cancelled
INS1484,Brett Butler,Rodriguezview,Texas,East,D,Type1,2024-09-02,7,814.57,0.22,8511.91,3530.47,1.4,Cancelled
INS1485,John Cortez,East Jessica,Arizona,North,D,Type2,2025-12-15,3,613.29,0.0,2507.07,-382.24,2.0,Pending
INS1486,Brittney Smith,New Alyssa,Alaska,East,A,Type1,2024-04-25,8,933.07,0.18,5116.7,-286.57,2.1,Pending
INS1487,Kristen Walls,,Connecticut,East,B,Type2,2026-05-24,7,207.62,0.02,7427.76,2700.86,4.4,Cancelled
INS1488,Stacey Weber,Newmanton,Rhode Island,East,B,Type1,2025-11-11,13,368.48,0.0,9124.67,703.69,3.3,Pending
INS1489,Kathryn Delgado,Johnsonburgh,West Virginia,West,C,Type3,2023-12-27,17,616.62,0.01,8516.5,1897.85,2.8,Pending
INS1490,Terry Butler,Mannside,Oregon,East,A,Type1,2023-06-26,3,206.63,0.28,7752.76,-391.68,1.1,Completed
INS1491,Denise Ferguson,North Robertton,Kansas,North,C,Type2,2025-03-21,16,835.81,0.09,8750.3,2196.42,3.0,Cancelled
INS1492,Neil Pierce,Elizabethchester,North Dakota,South,D,Type1,2026-03-08,11,799.94,0.17,2750.86,-438.19,3.9,Completed
INS1493,Nicholas Hayes,New Aaronside,Virginia,North,B,Type1,2025-09-09,2,721.76,0.06,4514.26,4940.59,4.9,Cancelled
INS1494,Theresa Martin,East Dianafurt,Texas,West,B,Type2,2025-08-03,13,623.9,0.23,9800.72,339.85,2.9,Completed
INS1495,Kevin Hernandez,Bruceside,Massachusetts,North,B,Type2,2026-03-01,10,227.01,0.24,248.98,3940.12,3.2,Completed
INS1496,Julie Kennedy,West Stephanie,Mississippi,West,D,Type3,2026-01-20,14,871.3,0.11,9901.46,1478.02,2.3,Completed
INS1497,Debra White,New Jenniferberg,Massachusetts,North,C,Type1,2025-10-19,9,581.79,0.0,1138.55,902.71,4.3,Cancelled
INS1498,Christopher Hansen,Lake Ashley,Oklahoma,North,A,Type2,2025-05-10,19,219.79,0.19,9112.85,238.99,3.2,Completed
INS1499,Jacqueline Meza,North Katherinemouth,Virginia,East,C,Type3,2024-06-12,3,739.55,0.26,5664.58,4291.27,2.5,Pending
INS1500,Sean Gilbert,Port Bryan,Kentucky,West,B,Type3,2025-04-03,19,41.36,0.04,3032.59,1271.83,1.5,Completed
INS1501,Christine Ford,West Meghan,South Carolina,South,C,Type3,2025-06-24,12,225.85,0.21,9506.29,3568.52,4.6,Completed
INS1502,Nicholas Harrison,Wandafurt,Nebraska,West,B,Type3,2026-05-16,14,234.57,0.08,6075.53,119.92,4.2,Cancelled
INS1503,Laura Romero,Port Brad,Mississippi,South,B,Type3,2026-01-16,4,298.75,0.13,8894.65,4898.26,1.8,Cancelled
INS1504,Joshua Fleming,South Christopher,Washington,East,D,Type3,2026-03-30,16,44.03,0.1,3889.12,2680.37,4.5,Completed
INS1505,Jessica Garcia,Maryland,South Carolina,South,C,Type3,2024-04-16,10,844.15,0.27,6577.06,3865.55,3.2,Cancelled
INS1506,Michelle Johnson,Timothyshire,New Mexico,North,A,Type3,2025-10-06,3,106.38,0.09,3589.61,-462.54,4.1,Cancelled
INS1507,Miguel Price,South Michaelside,Rhode Island,South,A,Type1,2025-07-03,10,830.91,0.29,9917.98,3206.2,3.6,Completed
INS1508,Joshua Green,South Justinside,Illinois,North,C,Type2,2024-11-12,4,188.47,0.03,5565.15,4455.23,1.3,Cancelled
INS1509,Joy Pugh,Cliffordshire,Colorado,East,B,Type3,2026-01-01,15,842.57,0.28,7083.91,2377.85,2.0,Pending
INS1510,Savannah Blake,Matthewsberg,West Virginia,East,A,Type2,2024-09-01,3,38.8,0.2,3134.78,4118.18,2.7,Pending
INS1511,Cameron Whitaker,Williamberg,Alabama,West,C,Type1,2023-11-10,17,786.64,0.08,7723.73,2351.66,1.4,Pending
INS1512,Jerome Johnson,East Darren,Kentucky,East,C,Type2,2024-06-10,12,537.47,0.01,4373.62,4854.69,2.5,Pending
INS1513,Timothy Martinez,Emilybury,Maryland,South,D,Type2,2023-09-02,5,224.13,,9026.21,249.46,1.1,Completed
INS1514,Allison Murray,West Garyfurt,Vermont,East,C,Type2,2025-03-11,17,412.42,0.28,5507.82,4600.35,4.5,Pending
INS1515,Timothy Patel,Mejiashire,New Hampshire,East,C,Type3,2024-08-14,8,106.12,0.15,3885.09,2730.6,1.2,Completed
INS1516,James Gonzalez,North Nicole,South Dakota,South,A,Type3,2025-01-17,14,145.88,0.17,8261.4,4402.25,3.2,Pending
INS1517,James Norris,Baileyfort,West Virginia,North,B,Type2,2025-03-01,15,373.42,0.25,6067.64,190.12,3.8,Cancelled
INS1518,Chelsea Robertson,Moorefort,New Mexico,East,C,Type2,2024-04-01,8,418.3,0.19,7872.95,4526.01,2.2,Cancelled
INS1519,Dr. Anne Foster MD,Patriciamouth,Minnesota,East,D,Type2,2025-08-27,17,778.25,0.06,7043.07,2208.11,1.0,Cancelled
INS1520,Mary Chung,South Allison,West Virginia,North,B,Type1,2025-11-09,13,758.73,0.17,4791.49,2016.28,3.2,Cancelled
INS1521,Monica Lewis,Port Michaelshire,Alaska,North,B,Type3,2023-10-17,6,247.71,0.2,6606.14,2633.19,2.9,Pending
INS1522,Brandi Lawson,South Matthewview,Rhode Island,South,B,Type2,2025-09-19,1,192.04,0.07,7604.27,4318.14,1.7,Completed
INS1523,Cesar Mills,North Thomasbury,South Dakota,South,B,Type3,2024-05-25,14,176.63,0.28,7008.57,4089.3,1.4,Pending
INS1524,Autumn Petty,East Dana,Colorado,North,A,Type3,2025-07-01,10,594.82,0.05,3289.04,183.37,4.2,Pending
INS1525,Samantha Dean,Port Georgeside,Rhode Island,East,A,Type1,2026-05-03,18,584.73,0.21,4009.82,-434.71,1.8,Cancelled
INS1526,Sierra Snyder,Danielmouth,Wisconsin,North,D,Type1,2026-02-14,18,113.88,0.27,9521.02,2320.94,2.7,Pending
INS1527,Teresa Barrett,Olsonchester,West Virginia,West,A,Type3,2024-10-01,6,347.0,0.1,3167.44,4946.26,4.2,Cancelled
INS1528,Kurt Smith,,Minnesota,West,D,Type2,2024-06-20,17,875.64,0.26,8142.17,2290.88,4.7,Pending
INS1529,Kimberly Hanson,Freemanbury,Michigan,South,A,Type1,2024-02-28,4,942.86,0.18,1938.52,296.76,2.6,Pending
INS1530,Scott Day,Theresachester,Florida,North,D,Type2,2025-08-18,17,972.21,0.09,3980.32,1889.83,2.9,Cancelled
INS1531,Jimmy Johnson,Lake Kevin,Minnesota,East,C,Type3,2025-01-03,2,696.69,0.22,3448.97,1527.19,3.8,Cancelled
INS1532,Christopher Kidd,Veronicaberg,Minnesota,South,C,Type2,2024-06-12,4,47.34,0.12,6195.24,4752.71,1.6,Cancelled
INS1533,Earl Johnson,Normanhaven,Ohio,North,D,Type3,2026-01-23,17,490.32,0.06,9290.92,4724.96,4.4,Completed
INS1534,Alex Ritter,Maxwellmouth,Hawaii,North,D,Type2,2024-07-08,15,250.76,0.28,7256.38,-104.01,2.1,Cancelled
INS1535,Stephen Morris,East Scott,Florida,South,C,Type1,2025-02-24,4,889.09,0.15,1582.79,,2.7,Pending
INS1536,Susan Zamora,Lake Rebecca,Nevada,East,D,Type1,2025-01-04,1,51.92,0.24,7253.37,2019.09,4.8,Pending
INS1537,Beth Flores,Lake Chadchester,Arkansas,South,C,Type3,2025-02-12,8,121.82,0.28,288.48,2630.14,4.9,Cancelled
INS1538,Kenneth Palmer,Lake Erictown,Washington,South,B,Type3,2026-03-25,9,293.37,0.22,6669.57,539.87,2.7,Pending
INS1539,Terry Hall,Jonesberg,New Mexico,South,A,Type1,2025-08-19,10,703.85,0.14,8796.86,2718.56,2.1,Pending
INS1540,Angel King,Lambberg,Indiana,West,C,Type2,2024-01-16,12,936.84,0.26,3712.57,620.04,1.5,Completed
INS1541,Nancy Levine,West Kathy,Kansas,South,B,Type1,2023-12-27,7,394.29,0.18,7204.3,1815.7,1.6,Cancelled
INS1542,Michael Chambers,West Kimberlyburgh,Nevada,North,C,Type3,2024-07-10,5,348.23,0.03,6358.08,2378.99,3.0,Completed
INS1543,Christina Washington,Kathleenfort,New Mexico,East,D,Type1,2025-10-16,8,784.88,0.18,1014.8,4863.84,3.7,Completed
INS1544,Nancy Nelson,Port Shannonton,Arizona,East,C,Type3,2026-04-22,18,899.23,0.0,3168.37,-121.91,2.5,Completed
INS1545,Robert Jones,Victoriamouth,Idaho,East,A,Type1,2026-05-14,13,96.72,0.29,6848.84,4593.61,2.0,Pending
INS1546,Frank Joseph,Grayburgh,Kentucky,East,D,Type1,2025-03-09,9,986.25,0.16,385.64,249.42,1.0,Pending
INS1547,Katrina Levine,Angelburgh,Vermont,West,B,Type3,2026-04-02,5,514.65,0.03,5534.02,33.05,2.2,Pending
INS1548,Susan Hudson MD,Victoriamouth,North Carolina,South,B,Type3,2024-01-14,10,994.3,0.09,5499.77,1118.66,3.5,Cancelled
INS1549,Nicholas Rodriguez,Newtonshire,Arkansas,East,D,Type3,2026-01-02,7,22.59,0.2,7835.99,2598.82,4.0,Cancelled
INS1550,Brittany Bird,West Ryanborough,Wyoming,West,A,Type1,2024-01-13,16,892.07,0.09,9772.4,1788.03,4.3,Cancelled
INS1551,Adam Anderson,,Minnesota,East,B,Type3,2023-11-15,2,107.72,0.13,588.51,2373.07,3.1,Pending
INS1552,Angel Dunn,West Richard,North Dakota,West,C,Type2,2023-10-14,10,780.02,0.09,1012.39,3783.45,4.7,Cancelled
INS1553,Kimberly Bradford,South Anthonyton,Massachusetts,East,B,Type2,2024-07-01,10,10.29,0.19,3145.94,4069.31,4.2,Completed
INS1554,Tracy Taylor,Ericchester,Texas,West,C,Type2,2024-11-30,13,144.98,0.09,5788.25,4792.88,4.1,Pending
INS1555,Andrea Horne,West Juliaside,Kansas,South,C,Type2,2023-10-25,2,169.35,0.24,289.57,4593.98,1.1,Completed
INS1556,James White,North Michele,Wisconsin,South,A,Type3,2024-01-24,5,611.1,0.22,2982.71,552.46,1.2,Pending
INS1557,Dwayne Wolf,Kaylaborough,Maine,South,A,Type1,2024-08-30,4,697.01,0.1,1287.72,3438.56,4.1,Cancelled
INS1558,Annette Franklin,Lake Emily,Maine,East,A,Type3,2026-01-04,11,99.13,0.19,6309.96,3622.87,2.2,Completed
INS1559,Meghan Smith,North Shellytown,Alabama,South,C,Type3,2026-05-18,14,411.83,0.15,7160.63,2132.52,2.1,Cancelled
INS1560,Christy Burns,North Victoriabury,North Carolina,North,C,Type2,2024-08-01,15,704.76,0.02,317.63,4369.75,2.2,Pending
INS1561,Michele Jones,Samuelton,Delaware,North,D,Type1,2024-03-19,5,910.45,0.12,9360.25,3670.64,4.0,Completed
INS1562,William Hartman,Williamsonchester,New Hampshire,East,B,Type1,2026-01-20,12,197.65,0.04,7394.06,1711.38,3.7,Cancelled
INS1563,Andrew Barnes,Kennedyland,Ohio,North,C,Type3,2023-11-11,17,430.5,0.04,3363.88,1820.69,1.2,Pending
INS1564,Emily Garcia,East Andrew,Minnesota,East,A,Type2,2024-07-24,2,235.74,0.05,7250.49,1556.77,4.2,Completed
INS1565,Bryan Petersen,South Annette,Maryland,West,B,Type3,2025-06-30,2,46.53,0.13,4611.22,2284.85,2.8,Pending
INS1566,Lisa Phillips,Mayerville,Missouri,West,D,Type3,2023-07-19,17,461.43,0.28,6814.02,3525.3,4.0,Cancelled
INS1567,David Ramirez,West Willie,New Mexico,South,D,Type2,2025-11-08,1,425.52,0.23,4277.27,1247.88,4.8,Completed
INS1568,Michael Melendez,New Julie,Nebraska,North,D,Type3,2025-12-07,5,823.38,0.26,4474.94,754.92,3.5,Pending
INS1569,Jacob Sims,Lake Ashley,West Virginia,East,D,Type3,2025-05-03,13,891.6,0.22,1969.64,-312.83,3.7,Completed
INS1570,Christine Durham,Summersborough,Idaho,West,A,Type1,2025-02-27,17,359.85,0.29,8684.64,3883.8,2.4,Pending
INS1571,Cody Bryant,East Laura,Vermont,South,C,Type2,2025-02-06,11,711.2,0.22,9139.25,1492.34,3.5,Completed
INS1572,Michelle Sanchez,Barneschester,Massachusetts,South,A,Type3,2024-02-05,12,582.12,0.24,4050.94,3645.68,3.9,Completed
INS1573,Daniel Case,Port Kimberlyborough,Nevada,West,C,Type1,2026-04-14,7,772.35,0.24,3932.26,114.09,2.0,Pending
INS1574,Rachel Ramos,Garciastad,Vermont,South,D,Type3,2023-11-06,5,154.86,0.21,1665.83,2426.52,2.3,Pending
INS1575,Jacob Mckinney,Lake Bridget,Florida,North,C,Type2,2025-09-30,11,814.86,0.06,3309.88,1691.64,1.4,Pending
INS1576,Christina Lara,South Sandra,Nebraska,North,D,Type1,2025-06-22,9,606.69,0.29,8040.51,2109.36,4.1,Pending
INS1577,Faith Levine,North Richardbury,Arizona,West,A,Type3,2025-01-11,11,769.79,,4222.51,4589.4,3.5,Cancelled
INS1578,John Ruiz,South Sarah,Arizona,East,B,Type1,2025-04-05,6,425.8,0.25,7882.2,-142.37,2.5,Pending
INS1579,Joel Williams,Kimport,Pennsylvania,East,B,Type1,2026-05-16,18,18.16,0.24,8558.04,1809.55,3.1,Completed
INS1580,Sandra Silva,Fernandezburgh,Maine,West,D,Type3,2025-04-17,15,918.79,0.13,3495.57,4057.77,3.7,Completed
INS1581,Danielle Brooks,Wilsonchester,Kentucky,North,C,Type3,2026-05-17,17,731.19,0.25,9885.51,2899.49,1.7,Completed
INS1582,John George,Port Jamesland,Oregon,West,B,Type3,2024-05-18,12,693.85,0.07,5987.31,4905.61,3.7,Completed
INS1583,John Cooper,Steelebury,West Virginia,East,C,Type3,2023-12-12,19,478.54,0.11,3426.93,3591.61,3.5,Completed
INS1584,Charles Ward,South Terrence,South Dakota,East,C,Type3,2025-02-27,5,53.42,0.07,1240.61,23.32,3.6,Cancelled
INS1585,Heather Ortiz,Port Johnmouth,Illinois,West,B,Type1,2025-05-29,5,146.44,0.02,3265.48,1578.95,2.3,Pending
INS1586,Jessica Wong,Davisland,Maryland,South,B,Type2,2023-10-12,7,444.17,0.07,1570.96,1309.58,1.6,Completed
INS1587,Matthew Anderson,Hermantown,Oklahoma,East,A,Type3,2023-06-10,4,795.44,0.19,7688.24,2198.8,2.6,Cancelled
INS1588,Faith Shaffer,Port Thomaston,Idaho,West,D,Type3,2025-04-15,1,890.9,0.23,2692.0,2918.14,1.4,Completed
INS1589,Brooke Waller,Boyleborough,Louisiana,West,C,Type2,2024-12-09,17,463.24,0.11,3515.34,,1.7,Cancelled
INS1590,Emily Mcbride,Lake Nicholas,Nevada,North,C,Type2,2024-04-28,11,995.03,0.22,3255.56,2957.44,3.2,Cancelled
INS1591,Jordan Johnson,East Ashleyhaven,Pennsylvania,South,B,Type3,2025-04-20,4,980.0,0.0,6065.9,951.43,4.7,Pending
INS1592,Sharon Craig,Watkinsland,Hawaii,South,B,Type1,2026-05-12,18,370.03,0.23,3604.85,183.52,1.9,Completed
INS1593,Logan Jacobs,Port Julie,Indiana,West,D,Type3,2025-04-03,11,74.17,0.25,1523.95,2318.91,3.1,Cancelled
INS1594,Rachel Lopez,Port Teresa,Washington,North,A,Type3,2024-08-09,18,497.96,0.3,6295.69,2184.91,1.6,Completed
INS1595,Mr. Sean Galloway DVM,Schultzchester,Nebraska,West,C,Type3,2025-09-07,18,979.69,0.27,5124.99,1736.4,3.1,Cancelled
INS1596,Joshua Rhodes,South Elizabeth,New Jersey,East,B,Type1,2023-11-26,4,372.17,0.21,7608.06,2424.76,4.0,Cancelled
INS1597,Katherine Brown,South Tiffany,Louisiana,West,C,Type1,2024-10-22,1,357.93,0.1,2631.12,2249.64,4.3,Cancelled
INS1598,Brian Logan,Mariahbury,Nevada,East,A,Type2,2026-04-16,5,310.97,0.09,8629.82,2715.69,3.8,Cancelled
INS1599,Robert Sims,Aaronburgh,Washington,North,B,Type1,2023-09-18,18,950.55,0.04,3878.99,4818.72,1.8,Completed
INS1600,Sara Murray,South Erin,Virginia,North,D,Type1,2024-05-18,17,196.41,0.09,6269.64,3385.64,2.8,Completed
INS1601,Timothy Morris,,Nebraska,South,A,Type2,2026-01-05,2,440.93,0.09,9912.8,4258.64,4.3,Pending
INS1602,Robert Fields,East Alanton,Illinois,North,C,Type2,2023-07-24,4,212.42,,6928.68,2236.04,3.9,Pending
INS1603,Cody Castillo,Jonport,Georgia,West,B,Type1,2025-01-17,19,120.62,0.22,5217.95,3308.46,4.2,Completed
